fileID,sampleID,region,site,latitude,longitude,depthft,depthm,species,notes,permit,date
PSTR_urban_651.trim.un.bt2.bam,urban_651,Miami urban,Fisher Island,25.75571,-80.14168,2,0.6,Pstr,,SAL,1/26/24
PSTR_urban_656.trim.un.bt2.bam,urban_656,Miami urban,Fisher Island,25.75571,-80.14168,,,Pstr,,SAL,1/26/24
PSTR_urban_678.trim.un.bt2.bam,urban_678,North Miami urban,FIU Biscayne Bay,25.90614,-80.13507,6.2,1.9,Pstr,,SAL,1/31/24
PSTR_urban_680.trim.un.bt2.bam,urban_680,North Miami urban,FIU Biscayne Bay,25.90614,-80.13507,8,2.4,Pstr,,SAL,1/31/24
PSTR_urban_684.trim.un.bt2.bam,urban_684,North Miami urban,Haulover Inlet,25.89993,-80.12244,4,1.2,Pstr,,SAL,1/31/24
PSTR_urban_685.trim.un.bt2.bam,urban_685,North Miami urban,Haulover Inlet,25.89993,-80.12244,2,0.6,Pstr,,SAL,1/31/24
PSTR_urban_686.trim.un.bt2.bam,urban_686,North Miami urban,Haulover Inlet,25.89993,-80.12244,2,0.6,Pstr,,SAL,1/31/24
PSTR_urban_687.trim.un.bt2.bam,urban_687,North Miami urban,Haulover Inlet,25.89993,-80.12244,4,1.2,Pstr,,SAL,1/31/24
PSTR_urban_688.trim.un.bt2.bam,urban_688,North Miami urban,Haulover Inlet,25.89993,-80.12244,2,0.6,Pstr,,SAL,1/31/24
PSTR_urban_694.trim.un.bt2.bam,urban_694,Miami urban,FEC Slip Downtown,25.78301,-80.18813,13.1,4,Pstr,,SAL,1/31/24
